TYPE,CODE TYPE,MERK,BARCODE,NAMA BARANG,STN
1,17,1,11701001,"DL 86646 - 12"" BRASS",BH
ACC JENDELA,FLUSH BOLT,ALBION,,,
,,,,,
,,2,11702001,"GP 755-6"" SN",BH
,,OK,,,
,,,,,
,,3,11703001,,BH
,,PUTIH,,,
,,,,,
,,4,11704001,"FBM 346-6"" US32D",BH
,,OMGE,,,
,,,,,
,,5,11705001,8/12 BLACK,SET
,,STARCK,,,
